timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
23201107,0.792816,-0.0361133,0.0347476,0.607397,0.414338,-0.878972,7.67623
23222921,0.792152,-0.0290366,0.0366563,0.60853,0.265847,-0.0742456,10.9574
23244921,0.791426,-0.0296952,0.0374584,0.609393,-0.280217,1.14721,12.6387
23257113,0.790739,-0.0350676,0.0360684,0.610083,0.404758,0.55804,9.58746
23278921,0.790033,-0.0278989,0.0350075,0.611428,-0.193997,-0.387993,8.88093
23291111,0.789465,-0.0283716,0.0348605,0.612148,-0.902922,0.799937,13.0794
23312922,0.788714,-0.030116,0.0327861,0.613147,0.517324,0.167651,9.96348
23325111,0.787995,-0.0285171,0.0338091,0.614091,-0.936453,0.593965,9.87246
23346946,0.787252,-0.0290996,0.033758,0.615018,-0.0790356,0.55325,10.9718
23359114,0.786645,-0.0288623,0.033188,0.615836,0.584385,0.486189,10.8233
23380921,0.786054,-0.0299856,0.0333998,0.616527,-0.790356,0.356858,11.1011
23393111,0.785426,-0.0323314,0.0334889,0.617202,-0.589175,-0.261057,9.09408
23414950,0.784917,-0.0297115,0.0349753,0.617899,-0.251477,0.220342,9.82935
23436921,0.784522,-0.0291477,0.0350242,0.618424,-0.500559,1.04423,12.3657
23449109,0.784098,-0.0315871,0.0339871,0.6189,0.289797,0.261057,10.8113
23471946,0.783673,-0.0323848,0.0344742,0.619371,0.670605,-0.0622705,9.29766
23484107,0.783142,-0.0293489,0.0350703,0.620159,-0.481399,0.337698,11.6136
23505922,0.782561,-0.0316783,0.0351392,0.620774,-0.414338,0.603545,11.4604
23518111,0.78219,-0.03419,0.0350467,0.621113,-0.0143701,0.213157,9.14198
23539921,0.781848,-0.0308728,0.0350519,0.621717,-1.47294,0.493374,9.83414
23552109,0.781541,-0.0290093,0.0350453,0.622192,-0.191602,0.910107,12.5238
23573921,0.781408,-0.0327789,0.0338043,0.622241,0.550855,0.433499,11.9873
23586119,0.781005,-0.0352818,0.0333078,0.622638,-0.0263452,0.0862207,7.12538
23607922,0.780474,-0.0288967,0.0352942,0.623522,0.356858,1.03944,10.6245
23620107,0.780151,-0.0303423,0.0345498,0.623899,0.340093,1.5879,13.3357
23641921,0.77971,-0.0341977,0.0333331,0.624317,-0.371228,0.0479004,9.77666
23663921,0.779248,-0.0323714,0.0340287,0.624953,-0.395178,0.114961,8.76118
23676113,0.778884,-0.029453,0.0345907,0.625521,-0.471819,1.22865,12.2675
23697921,0.778671,-0.0321156,0.0333569,0.625721,-0.608335,0.864602,11.1227
23710111,0.778341,-0.0325636,0.0332381,0.626116,-0.179626,0.304167,9.18749
23731922,0.778083,-0.0302939,0.0334899,0.626537,-0.0862207,0.840652,10.9646
23744111,0.777879,-0.0311465,0.0332013,0.626763,-0.150886,0.986748,11.3286
23765941,0.777639,-0.0322687,0.0330056,0.627015,-0.201182,0.58678,10.1144
23778112,0.777414,-0.0314082,0.0332212,0.627326,-0.148491,0.526904,9.88444
23799921,0.777304,-0.0302344,0.0335232,0.627504,-0.0910107,0.926873,10.9885
23812111,0.777166,-0.0306524,0.0330977,0.627676,-0.0550855,0.902922,11.2688
23833946,0.776929,-0.0317198,0.0328716,0.627929,0.0502954,0.651445,10.1575
23855921,0.776645,-0.0305193,0.0332855,0.628317,0.340093,0.699346,10.2437
23868107,0.776342,-0.0298366,0.0333801,0.62872,0.0167651,0.905317,11.1227
23890946,0.7759,-0.0305386,0.0332495,0.629238,0.0119751,0.809517,10.6029
23903107,0.775397,-0.0301734,0.0333592,0.62987,-0.138911,0.687371,10.3419
23924922,0.774851,-0.0295234,0.033447,0.630568,-0.268242,0.790356,10.9095
23937111,0.774358,-0.0300135,0.0330973,0.631168,-0.203577,0.668211,10.7419
23959929,0.773843,-0.0299283,0.032921,0.631813,-0.174836,0.637075,10.2341
23972108,0.773258,-0.0290732,0.0331095,0.632558,0.134121,0.852627,10.6987
23993922,0.772645,-0.02917,0.033053,0.633306,-0.0431104,0.771196,10.8281
24006125,0.772045,-0.0291791,0.0328524,0.634047,-0.287402,0.689766,10.3347
24028922,0.771531,-0.0285608,0.0330669,0.634689,-0.328118,0.641865,10.4976
24041107,0.77109,-0.0282307,0.0329917,0.635244,-0.186812,0.728086,10.8281
24062921,0.770659,-0.0285315,0.0328404,0.635762,-0.0670606,0.62989,10.6101
24075106,0.77026,-0.0283283,0.0328233,0.636255,0.0143701,0.60115,10.4736
24096922,0.76986,-0.0278582,0.0329054,0.636755,-0.0934058,0.589175,10.7179
24109108,0.769459,-0.0279426,0.0328771,0.637237,-0.227527,0.62989,10.6676
24130946,0.769016,-0.0279336,0.0328417,0.637774,-0.301772,0.514929,10.4185
24143107,0.768603,-0.0274875,0.0327705,0.638295,-0.117356,0.526904,10.6029
24164922,0.768134,-0.0272772,0.0326764,0.638873,-0.0934058,0.526904,10.7706
24186946,0.767632,-0.0272928,0.0325059,0.639484,-0.0910107,0.361648,10.6508
24199112,0.767149,-0.0270378,0.032416,0.640078,-0.0838257,0.409548,10.6029
24220922,0.766706,-0.0269353,0.0324266,0.640613,-0.220342,0.474214,10.6365
24233111,0.766249,-0.0269052,0.0323603,0.641164,-0.198787,0.488584,10.6006
24254950,0.765798,-0.0266901,0.0322655,0.641716,-0.134121,0.361648,10.5431
24267111,0.76536,-0.0265996,0.0321594,0.642248,-0.124541,0.160466,10.8257
24288922,0.764944,-0.0268305,0.0320226,0.642741,-0.150886,0.229922,10.5359
24301112,0.764505,-0.0266669,0.0319774,0.643272,-0.208367,0.237107,10.5407
24322921,0.764116,-0.0264973,0.0319665,0.643742,-0.143701,0.220342,10.7203
24335113,0.763702,-0.0267185,0.031831,0.64423,-0.222737,0.148491,10.591
24356921,0.763324,-0.0265291,0.031786,0.644688,-0.210762,0.217947,10.5047
24379921,0.762955,-0.0262393,0.0317693,0.645137,-0.146096,0.270637,10.7395
24392107,0.762581,-0.02636,0.0316377,0.64558,-0.143701,0.244292,10.6748
24413921,0.76218,-0.0262697,0.0315393,0.646063,-0.117356,0.167651,10.5335
24426120,0.761787,-0.0259899,0.0315264,0.646538,-0.126936,0.246687,10.6197
24448923,0.761421,-0.0259227,0.0314021,0.646977,-0.208367,0.203577,10.6748
24461107,0.761025,-0.0259588,0.0313476,0.647444,-0.246687,0.265847,10.6029
24482921,0.760673,-0.0257832,0.0312812,0.647869,-0.155676,0.225132,10.555
24495107,0.760312,-0.0256288,0.0312201,0.648301,-0.107776,0.143701,10.6437
24516921,0.759908,-0.02553,0.0311334,0.648782,-0.124541,0.244292,10.6197
24529105,0.759487,-0.0254328,0.0310492,0.649283,-0.136516,0.251477,10.6149
24550964,0.759059,-0.0252148,0.0309877,0.649795,-0.167651,0.227527,10.6125
24563107,0.758642,-0.0251699,0.0309212,0.650286,-0.105381,0.261057,10.6461
24584922,0.758256,-0.0251678,0.0307908,0.650743,-0.138911,0.205972,10.6197
24597111,0.757859,-0.0250906,0.0307097,0.651212,-0.203577,0.174836,10.5838
24619936,0.757439,-0.0249565,0.0306629,0.651708,-0.162861,0.167651,10.6269
24632108,0.757009,-0.0248731,0.0305762,0.652215,-0.158071,0.191602,10.6173
24653922,0.75657,-0.0247824,0.0304965,0.652731,-0.153281,0.246687,10.555
24675946,0.756121,-0.0245931,0.0304635,0.65326,-0.122146,0.153281,10.694
24688111,0.755697,-0.0245377,0.030332,0.653758,-0.0886157,0.253872,10.6676
24709922,0.755361,-0.0246458,0.030236,0.654146,-0.193997,0.165256,10.5407
24722112,0.755026,-0.0244218,0.030134,0.654546,-0.148491,0.150886,10.5622
24743921,0.754624,-0.0242263,0.0300989,0.655018,-0.126936,0.273032,10.67
24756113,0.754211,-0.0242718,0.0300106,0.655497,-0.203577,0.244292,10.6245
24777921,0.753803,-0.024229,0.0299126,0.655972,-0.100591,0.225132,10.5814
24790111,0.753436,-0.0241386,0.0298345,0.6564,-0.148491,0.227527,10.6437
24811921,0.753041,-0.0240517,0.0297611,0.65686,-0.177231,0.237107,10.6556
24824111,0.752636,-0.0240228,0.0296461,0.657331,-0.0766406,0.222737,10.6077
24845938,0.752176,-0.0238583,0.0295444,0.657868,-0.141306,0.222737,10.579
24867922,0.751732,-0.0237733,0.029462,0.658382,-0.138911,0.213157,10.6508
24880107,0.751288,-0.0237647,0.0293565,0.658893,-0.126936,0.215552,10.5958
24901921,0.750848,-0.0236869,0.0292761,0.659401,-0.162861,0.189207,10.5934
24914107,0.750442,-0.0235433,0.0292293,0.65987,-0.227527,0.210762,10.6101
24935922,0.750075,-0.023475,0.0291595,0.660292,-0.234712,0.167651,10.6221
24948107,0.749663,-0.0233968,0.0290697,0.660767,-0.114961,0.150886,10.5527
24969946,0.749278,-0.0232215,0.028983,0.661213,-0.0981958,0.102986,10.5982
24982107,0.748843,-0.0231569,0.0288131,0.661716,-0.198787,-0.0431104,10.5958
25003922,0.748418,-0.0230094,0.0287195,0.662206,-0.203577,-0.131726,10.5359
25016111,0.748003,-0.0228041,0.0286606,0.662684,-0.239502,-0.273032,10.6461
25037921,0.747569,-0.0226757,0.0284305,0.663188,-0.222737,-0.323328,10.6964
25059921,0.747068,-0.0227749,0.028308,0.663754,-0.160466,-0.423918,10.579
25072111,0.746663,-0.022559,0.0282525,0.664219,-0.102986,-0.57241,10.579
25093946,0.746369,-0.0223342,0.0282016,0.66456,-0.186812,-0.495769,10.6724
25106112,0.746092,-0.0223757,0.0281988,0.664869,-0.332908,-0.505349,10.7419
25127922,0.745844,-0.0221488,0.0281812,0.665155,0.0287402,-0.713716,10.7179
25140111,0.745615,-0.0219614,0.0279088,0.66543,-0.172441,-0.675396,10.7011
25161921,0.745108,-0.0219593,0.0281333,0.665989,0.205972,0.0550855,10.5814
25174113,0.744787,-0.0216404,0.0279586,0.666365,-0.00958008,-0.785566,10.9119
25195921,0.744397,-0.0221065,0.0274437,0.666807,-0.287402,-0.617915,10.6796
25208143,0.743944,-0.022174,0.0272598,0.667317,-0.263452,-0.989143,10.3778
25229921,0.74358,-0.0219395,0.0269855,0.667742,0.0191602,-0.66342,10.5215
25251922,0.743173,-0.0218246,0.0267868,0.668207,-0.0335303,-0.661025,10.8975
25264113,0.742789,-0.0223572,0.0267396,0.668618,-0.186812,-0.507744,10.4425
25285921,0.7425,-0.0224496,0.0263212,0.668952,-0.0287402,-0.534089,11.2257
25298109,0.742159,-0.024083,0.0263703,0.669271,-0.0934058,-0.390388,10.1527
25319921,0.741764,-0.024243,0.0269232,0.669682,-0.538879,-0.325723,10.7514
