timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
13753203,0.909736,0.232228,0.0756338,19.95,21.45,30,0.428709,0.233514,9.71251
13765378,1.13557,0.193878,0.0170442,20.4,21.6,28.8,-0.304167,0.784369,10.2011
13788209,1.34862,0.246076,0.0245011,20.55,22.95,28.95,-0.548459,0.753234,9.98555
13800379,1.49244,0.256729,0.0415453,20.1,23.85,29.85,-0.376018,0.753234,9.99034
13823203,1.7236,0.183225,-0.00319579,22.2,22.65,28.8,-0.117356,1.2514,10.1029
13835384,1.81841,0.254598,0.0383495,20.55,23.25,27.9,-0.364043,1.16757,10.4334
13848379,1.9015,0.289752,0.02024,21.45,23.1,26.7,-0.450264,1.65376,10.6274
13871203,2.1806,0.451672,0.184291,20.55,26.25,27.15,-0.608335,2.29084,11.3507
13893249,2.14651,0.592287,0.266316,20.25,24.3,25.8,0.0143701,2.35311,9.91609
13906382,2.77821,0.612527,0.363255,21.6,24.75,26.85,-0.754431,2.75787,10.8909
13919376,2.84745,0.668986,0.416518,21.6,26.55,24.75,-1.67651,3.74461,10.0215
13942203,3.28954,0.60507,0.490022,21.6,27.3,24,-1.51365,3.77096,11.0034
13954417,3.444,0.496413,0.557133,19.5,26.55,22.35,-1.78429,4.10866,10.5077
13977203,3.67942,0.385626,0.684965,21.45,27.15,22.5,-1.55916,4.69544,13.2524
13990378,3.59527,0.396278,0.853277,20.7,27.9,19.95,-1.04183,6.05341,13.99
14013249,2.8581,0.4048,0.976847,19.95,29.55,19.5,-0.924478,5.31335,12.1985
14026379,2.95078,0.312122,0.999218,19.35,27.9,19.95,-0.0934058,4.22122,8.5629
14049203,3.00618,0.397344,0.82558,18.6,29.7,18.9,-2.96024,4.19967,9.53049
14062378,2.65677,0.319579,0.275903,18.6,29.4,16.5,-1.79866,4.61401,22.581
14075406,0.247141,0.206661,-0.131028,17.7,28.8,16.65,-0.584385,2.13277,8.50782
14098203,0.427171,-0.0511327,-0.125701,18.45,31.35,17.1,1.37235,0.27902,12.2512
14110377,0.34195,0.137419,0.206661,18.15,30.6,19.2,2.30401,0.35566,6.01221
14133250,-0.772317,0.28123,0.428236,17.25,30.45,20.7,0.00239502,0.559237,11.5926
14146382,-0.661529,0.0852212,0.388821,17.7,30.6,20.85,-1.96392,0.674198,7.8923
14169203,-1.59364,-0.092678,0.158724,19.2,31.05,21.3,-2.19623,1.05501,7.73183
14181377,-1.63625,-0.0426106,-0.056459,17.55,29.4,24.15,-2.21539,2.07768,10.6825
14204223,-2.30204,-0.00958738,-0.319579,18.6,30.9,25.95,-2.23695,2.60219,7.48035
14217382,-2.49272,-0.147006,-0.507066,16.8,30.15,27,-1.20469,2.82493,8.50782
14240203,-2.36915,-0.136354,-0.516653,18.6,28.2,29.1,-0.665815,3.62486,8.38328
14252401,-2.90285,-0.056459,-0.512392,17.4,28.05,31.35,-0.814307,4.19967,9.15687
14275204,-2.77927,-0.0894822,-0.52411,16.35,28.05,32.7,-1.2526,4.60203,9.49217
14287371,-2.99446,-0.143811,-0.600809,17.7,25.8,32.7,-2.31119,5.61752,8.96048
14310203,-2.94226,-0.197074,-0.729706,16.65,27,36.3,-2.36628,6.07976,10.0071
14323372,-2.81123,-0.173638,-0.802144,17.55,24.6,36,-2.20821,6.35039,9.73407
14346203,-2.86556,-0.142745,-0.84795,15.6,23.25,37.65,-2.47166,6.47733,10.3544
14358373,-2.65997,-0.134223,-0.869256,16.65,24.75,37.65,-2.29443,6.33842,10.5029
14381217,-2.53746,-0.036219,-0.86819,17.1,23.7,37.95,-1.89207,6.41506,11.4345
14394378,-2.82721,0.105461,-0.872451,15.9,22.5,40.05,-1.72202,6.74078,13.5996
14407377,-2.77288,0.0852212,-0.773382,17.1,22.2,41.55,-0.387993,5.97677,11.6285
14430203,-2.75797,0.129962,-0.52198,17.1,22.2,42.9,0.447869,5.20797,11.286
14452203,-2.53639,0.189617,-0.327036,17.85,21.6,44.85,-0.392783,5.08343,12.1219
14464379,-2.53426,0.143811,-0.273773,17.55,21.6,45.45,-1.36037,4.73615,10.9915
14477377,-2.4288,0.056459,-0.353668,17.85,19.05,48,-1.74597,4.46312,10.8094
14500217,-1.94837,0.0958738,-0.413323,18.75,18.75,48.45,-1.52563,3.87394,9.4299
14513379,-1.91854,0.178964,-0.44315,18.45,17.7,49.8,-1.47294,3.99849,11.4896
14536203,-1.7449,0.20027,-0.429302,19.2,16.2,51.6,-0.790356,3.87155,11.8896
14548377,-1.72466,0.20027,-0.306796,19.05,15.6,51.45,0.237107,3.1746,10.0311
14571209,-1.31028,0.268447,-0.0415453,20.55,12.9,51.9,2.65368,2.12318,10.5556
14584382,-1.42639,0.295078,0.154463,21.15,13.05,53.25,1.74836,2.84648,10.2107
14607203,-1.27619,-0.0213053,0.245011,19.65,12.75,54.3,0.0455054,3.20334,10.2083
14620382,-1.12705,-0.194943,0.234358,20.4,11.25,54.3,-1.20948,3.1722,8.70421
14643203,-1.09296,-0.125701,0.184291,20.4,10.05,54.6,-1.10889,3.86915,10.6154
14656378,-1.0855,0.0255663,0.148072,18.45,8.4,56.55,-1.37235,3.30153,7.2193
14669377,-0.717988,0.105461,0.100135,19.5,6.6,55.5,-1.41785,3.41171,7.25522
14692209,-0.330232,0.103331,0.0372843,20.25,5.1,55.5,-1.71962,3.45242,6.5942
14704379,-0.136354,0.0447411,-0.0276969,20.4,6.45,56.7,-1.27176,3.57217,7.57616
14727203,0.147006,-0.0649811,-0.0181095,20.25,6.9,55.5,-0.222737,3.35662,7.01812
14739384,0.327036,-0.213053,0.0617853,20.25,7.35,56.55,-0.0981958,2.96623,6.30919
14762203,0.754207,-0.429302,0.181095,19.65,7.5,57,-0.134121,3.14346,6.57743
