timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
25097291,-0.0234358,0.0415453,-0.00426106,-8.25,-14.25,38.55,0.56762,1.84417,9.84561
25201290,0.0255663,-0.0276969,0.00532632,-6.15,-14.55,38.55,0.62989,2.10522,10.0348
25305290,-0.00319579,-0.0862864,0.0298274,-6,-14.7,39,0.972378,1.99266,9.92944
25409293,0.137419,-0.229032,0.0745685,-7.95,-15.6,37.8,0.708926,1.8298,10.0588
25513290,0.924649,-0.0117179,-0.0415453,-8.1,-13.2,37.95,1.23583,2.08606,9.40014
25617290,1.40828,-0.379234,-0.116114,-8.25,-11.25,40.95,1.9711,2.07169,11.776
25721290,-0.154463,0.0841559,-0.00852211,-8.1,-8.1,37.95,0.65863,-1.2981,12.0442
25825291,-1.46687,0.450607,0.42291,-9.6,-8.4,34.5,1.1041,0.622705,10.4755
25929290,-1.78112,0.578439,0.340885,-9.9,-7.65,33.75,0.0191602,3.71228,13.2609
26033290,0.527306,1.70016,0.403735,-8.55,-8.1,34.5,-3.68354,9.68306,20.616
26137293,-0.216249,3.74227,0.348341,-7.05,-12.45,37.35,2.05732,6.14562,12.2502
26241291,0.659399,2.45543,0.307861,-3.9,-13.2,36.6,0.59157,6.10251,12.9879
26345290,0.419714,0.945955,-0.409062,-7.05,-15.45,38.7,4.71819,-1.86812,7.28055
26459290,0.733967,-1.81201,0.0639159,-8.1,-13.2,39.75,0.392783,3.02491,13.2202
26563291,-0.0969391,-0.18003,-0.0553937,-10.65,-14.4,41.85,-0.56762,2.26569,12.9136
26667290,0.00213053,-0.0703075,0.0255663,-9.9,-11.4,43.65,0.859812,2.11959,9.94621
26771291,0.0181095,-0.0213053,-0.0223706,-11.55,-13.8,41.25,1.30768,1.81303,9.70191
26875291,-0.0266316,0.0500674,-0.0308927,-12.45,-13.95,41.85,1.20709,2.08606,9.92704
