timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
52444378,-0.118244,0.0607201,-1.3401,18.45,5.85,24.3,-0.579595,2.11839,8.38181
52467203,0.0841559,0.0692422,-1.36247,17.85,4.2,23.85,-2.12678,2.05133,7.70402
52479382,0.288687,0.0298274,-1.55955,18.75,5.55,23.7,-2.91953,2.47046,8.08483
52502209,0.414388,-0.00958738,-1.79391,16.5,6.45,24.15,-1.59508,2.57824,7.8094
52514379,0.102265,0.302535,-1.17499,18.45,4.8,25.05,5.46064,1.67771,17.7607
52537203,-0.635963,0.356864,-0.215183,18.15,5.1,24,9.06994,0.664618,10.4918
52550383,0.376038,0.127832,-0.104396,17.1,5.55,24.75,-10.7249,1.11728,15.7225
52563379,-0.221575,0.183225,-0.0436758,18.3,4.95,24.6,-0.749641,0.173639,4.41806
52586203,-0.214118,-0.0607201,0.14168,18.3,5.25,25.65,-1.60466,1.65855,13.6556
52598377,-0.0490022,0.0245011,-0.0351537,17.4,4.35,24.3,-1.3963,3.97933,8.09202
52621210,-0.613592,0.0458064,-0.177899,18.75,5.1,24.3,0.536484,0.681383,8.92788
52634379,0.237554,0.340885,-0.02024,17.85,5.7,24.6,-0.790356,1.71124,12.2546
52657203,-0.150202,0.289752,-0.0713727,17.4,5.85,22.65,-1.4897,1.44779,8.22135
52669382,-0.0500674,0.22051,-0.0500674,17.55,6,23.1,-1.60706,0.920885,10.9253
52692203,0.123571,0.142745,-0.0223706,18.6,6,25.2,-0.881367,1.15081,9.38772
52704378,-0.134223,0.102265,-0.0490022,16.8,4.95,23.1,-1.19272,1.79028,10.111
52727214,0.0436758,0.133158,-0.00319579,17.55,6,24.15,-1.47054,1.1077,10.4224
52740379,0.0468716,0.133158,-0.0234358,18.6,6,24.9,-1.12805,0.623903,9.48352
52763203,-0.02024,0.125701,-0.0298274,18.3,4.5,25.2,-1.36995,1.68729,10.3242
52775378,0.0735032,0.0937433,0.0372843,17.4,4.05,24.75,-1.37714,0.552052,9.89547
52798209,0.015979,0.0660464,-0.00213053,19.35,4.95,23.1,-0.878972,1.46695,9.99606
52810379,0.0170442,0.0490022,-0.0106526,17.4,6.9,23.7,-1.07536,1.35199,9.93618
52833203,0.103331,-0.00213053,-0.0117179,18.15,5.55,23.7,-0.943638,1.82141,10.0344
52845407,0.0681769,0.0138484,0.0340885,17.85,6,23.85,-1.31726,1.32564,9.85715
52868203,0.0351537,-0.0490022,-0.0255663,18.6,6.45,24.9,-1.346,1.60347,10.1853
