timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
18000614,0.00106526,0.00319579,0.00319579,29.7,-34.2,49.05,-0.723296,1.23463,10.6664
18012788,-0.0117179,0.00426106,0.00319579,28.05,-33.6,48.45,-0.696951,1.2514,10.7143
18035672,0.00213053,0.00852211,0.00745685,28.2,-34.2,48,-0.850232,1.22026,10.8053
18048789,-0.00745685,0.00745685,0.00958738,27.15,-36,47.55,-0.840652,1.14841,10.6568
18071614,-0.00958738,0.00319579,0.00852211,27.75,-34.8,46.65,-0.864602,1.13644,10.743
18083785,0.00319579,0.00745685,0.0106526,28.65,-34.5,48,-0.792751,1.19871,10.7095
18106625,-0.00745685,0.00958738,0.00958738,28.5,-35.1,47.7,-0.778381,1.17715,10.743
18119789,-0.015979,-0.00106526,0.0106526,29.85,-34.35,48.75,-0.924478,1.10291,10.7215
18142614,0.00639159,0.00745685,0.00532632,28.2,-34.95,46.5,-0.799937,1.09093,10.7359
18154901,-0.00426106,0.00532632,0.00852211,29.7,-34.5,49.05,-0.730481,1.13165,10.7215
18177615,-0.015979,0.015979,0.015979,28.8,-34.05,48.15,-1.01549,1.07896,10.6616
18189784,0,0.00213053,0.00958738,29.55,-35.55,47.7,-0.888552,1.12207,10.7478
18212617,0.0106526,-0.00213053,0.0106526,29.1,-33.6,48.75,-0.866997,1.02866,10.6592
18225785,-0.00319579,-0.00532632,0.00745685,28.8,-36.15,48.45,-0.684976,1.17955,10.688
18248614,-0.00852211,0.00319579,0.00213053,27.9,-35.7,47.55,-0.785566,1.18913,10.7742
18260786,-0.00213053,0.00745685,0.00958738,28.95,-33.75,48.6,-0.778381,1.16278,10.7239
18283631,-0.00852211,-0.00532632,0.00852211,29.1,-34.35,48.15,-0.797542,1.16039,10.676
18296787,-0.00639159,-0.00106526,0.0106526,28.5,-34.35,48.15,-0.823887,1.12207,10.7311
18309789,0.00532632,-0.00532632,0.00958738,28.65,-35.25,49.05,-0.790356,1.16757,10.688
18332616,-0.0138484,-0.00426106,0.00532632,27.75,-33.6,48.15,-0.773591,1.18434,10.7023
18345787,-0.00745685,0.00319579,0.00958738,28.05,-34.05,47.4,-0.811912,1.14123,10.8125
